full_name,workflow_id,run_id,run_attempt,declared_styles,job_name,step_number,step_name,status,conclusion,step_started_at,step_completed_at,seconds_from_run_start,global_step_index,anchor_match,explicit_instru,buildish,real_deviceish,thirdparty_marker,gmd_marker,androidish,custom_followed_file_support,called_origin_match
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-31T05:15:43+00:00,2025-12-31T05:16:08+00:00,17,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-31T05:16:08+00:00,2025-12-31T05:16:08+00:00,42,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-31T05:16:08+00:00,2025-12-31T05:16:32+00:00,42,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-31T05:16:32+00:00,2025-12-31T05:30:16+00:00,66,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-31T05:30:16+00:00,2025-12-31T05:30:56+00:00,890,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-31T05:30:56+00:00,2025-12-31T05:36:57+00:00,930,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,11,Prepare release,completed,success,2025-12-31T05:36:57+00:00,2025-12-31T05:36:58+00:00,1291,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-31T05:36:58+00:00,2025-12-31T05:37:02+00:00,1292,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-31T05:37:02+00:00,2025-12-31T05:37:44+00:00,1296,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-31T05:37:44+00:00,2025-12-31T05:37:44+00:00,1338,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-31T05:37:44+00:00,2025-12-31T05:37:44+00:00,1338,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Build and test,16,Complete job,completed,success,2025-12-31T05:37:44+00:00,2025-12-31T05:37:44+00:00,1338,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-31T05:37:49+00:00,2025-12-31T05:37:50+00:00,1343,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-31T05:37:50+00:00,2025-12-31T05:37:51+00:00,1344,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-31T05:37:51+00:00,2025-12-31T05:37:52+00:00,1345,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-31T05:37:52+00:00,2025-12-31T05:37:58+00:00,1346,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-31T05:37:58+00:00,2025-12-31T05:37:58+00:00,1352,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-31T05:38:02+00:00,2025-12-31T05:38:04+00:00,1356,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-31T05:38:04+00:00,2025-12-31T05:38:05+00:00,1358,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-31T05:38:05+00:00,2025-12-31T05:38:07+00:00,1359,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-31T05:38:07+00:00,2025-12-31T05:38:07+00:00,1361,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-31T05:38:07+00:00,2025-12-31T05:38:08+00:00,1361,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20612609597,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-31T05:38:08+00:00,2025-12-31T05:38:08+00:00,1362,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,1,Set up job,completed,success,2025-12-31T02:29:11+00:00,2025-12-31T02:29:16+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-31T02:29:16+00:00,2025-12-31T02:29:17+00:00,8,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-31T02:29:17+00:00,2025-12-31T02:29:18+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-31T02:29:18+00:00,2025-12-31T02:29:22+00:00,10,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-31T02:29:22+00:00,2025-12-31T02:29:45+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-31T02:29:45+00:00,2025-12-31T02:29:46+00:00,37,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-31T02:29:46+00:00,2025-12-31T02:30:09+00:00,38,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-31T02:30:09+00:00,2025-12-31T02:44:02+00:00,61,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-31T02:44:02+00:00,2025-12-31T02:44:43+00:00,894,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-31T02:44:43+00:00,2025-12-31T02:50:28+00:00,935,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,11,Prepare release,completed,success,2025-12-31T02:50:28+00:00,2025-12-31T02:50:28+00:00,1280,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-31T02:50:28+00:00,2025-12-31T02:50:31+00:00,1280,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-31T02:50:31+00:00,2025-12-31T02:51:06+00:00,1283,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-31T02:51:06+00:00,2025-12-31T02:51:06+00:00,1318,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-31T02:51:06+00:00,2025-12-31T02:51:06+00:00,1318,15,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Build and test,16,Complete job,completed,success,2025-12-31T02:51:06+00:00,2025-12-31T02:51:06+00:00,1318,16,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Upload to GitHub releases,1,Set up job,completed,success,2025-12-31T02:51:11+00:00,2025-12-31T02:51:13+00:00,1323,17,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Upload to GitHub releases,2,Download artifacts from previous job,completed,success,2025-12-31T02:51:13+00:00,2025-12-31T02:51:14+00:00,1325,18,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Upload to GitHub releases,3,Set release name,completed,success,2025-12-31T02:51:14+00:00,2025-12-31T02:51:14+00:00,1326,19,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Upload to GitHub releases,4,Upload release,completed,success,2025-12-31T02:51:14+00:00,2025-12-31T02:51:20+00:00,1326,20,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Upload to GitHub releases,5,Complete job,completed,success,2025-12-31T02:51:20+00:00,2025-12-31T02:51:20+00:00,1332,21,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,1,Set up job,completed,success,2025-12-31T02:51:24+00:00,2025-12-31T02:51:25+00:00,1336,22,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,2,Pull ghcr.io/distributhor/workflow-webhook-container:v3.0.8,completed,success,2025-12-31T02:51:25+00:00,2025-12-31T02:51:26+00:00,1337,23,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,3,Download artifacts from previous job,completed,success,2025-12-31T02:51:26+00:00,2025-12-31T02:51:27+00:00,1338,24,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,4,Set release name,completed,success,2025-12-31T02:51:27+00:00,2025-12-31T02:51:27+00:00,1339,25,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,5,Call remote signer,completed,success,2025-12-31T02:51:27+00:00,2025-12-31T02:51:28+00:00,1339,26,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20610538229,1,Community,Trigger remote signing,6,Complete job,completed,success,2025-12-31T02:51:28+00:00,2025-12-31T02:51:28+00:00,1340,27,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,1,Set up job,completed,success,2025-12-29T01:40:23+00:00,2025-12-29T01:40:27+00:00,3,1,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,2,Checkout (with history),completed,success,2025-12-29T01:40:27+00:00,2025-12-29T01:40:29+00:00,7,2,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,3,Validate Gradle Wrapper,completed,success,2025-12-29T01:40:29+00:00,2025-12-29T01:40:29+00:00,9,3,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,4,Set up JDK,completed,success,2025-12-29T01:40:29+00:00,2025-12-29T01:40:34+00:00,9,4,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,5,Setup Gradle,completed,success,2025-12-29T01:40:34+00:00,2025-12-29T01:40:57+00:00,14,5,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,6,Delete old Android SDK cmdline-tools,completed,success,2025-12-29T01:40:57+00:00,2025-12-29T01:40:58+00:00,37,6,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,7,Setup Android SDK,completed,success,2025-12-29T01:40:58+00:00,2025-12-29T01:41:22+00:00,38,7,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,8,Build ConnectBot,completed,success,2025-12-29T01:41:22+00:00,2025-12-29T01:55:29+00:00,62,8,False,False,True,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,9,Enable KVM for emulator and clear up space,completed,success,2025-12-29T01:55:29+00:00,2025-12-29T01:56:09+00:00,909,9,True,False,False,False,False,False,True,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,10,Run instrument tests,completed,success,2025-12-29T01:56:09+00:00,2025-12-29T02:02:01+00:00,949,10,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,11,Prepare release,completed,success,2025-12-29T02:02:01+00:00,2025-12-29T02:02:02+00:00,1301,11,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,12,Store artifacts for upload,completed,success,2025-12-29T02:02:02+00:00,2025-12-29T02:02:04+00:00,1302,12,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,13,Post Setup Gradle,completed,success,2025-12-29T02:02:04+00:00,2025-12-29T02:02:53+00:00,1304,13,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,14,Post Set up JDK,completed,success,2025-12-29T02:02:53+00:00,2025-12-29T02:02:54+00:00,1353,14,False,False,False,False,False,False,False,False,False
connectbot/connectbot,6226310,20562664391,1,Community,Build and test,15,Post Checkout (with history),completed,success,2025-12-29T02:02:54+00:00,2025-12-29T02:02:54+00:00,1354,15,False,False,True,False,False,False,False,False,False
